layer,topic-id,topic-code,topic-name,lesson-path,source-path
78,3137,MML.12.1.7,Sampling Proportions From Finite Populations,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.7. Sampling Proportions From Finite Populations.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.7. Sampling Proportions From Finite Populations
84,3932,MML.12.1.8,Point Estimates of Population Proportions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.8. Point Estimates of Population Proportions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.8. Point Estimates of Population Proportions
79,3138,MML.12.1.9,The Sample Covariance Matrix,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Lessons/12.1.9. The Sample Covariance Matrix.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.1. Point Estimation/Source/12.1.9. The Sample Covariance Matrix
61,3081,MML.12.2.1,Product Notation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.1. Product Notation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.1. Product Notation
64,294,MML.12.2.2,Logarithmic Differentiation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.2. Logarithmic Differentiation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.2. Logarithmic Differentiation
76,3603,MML.12.2.3,Likelihood Functions for Discrete Probability Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.3. Likelihood Functions for Discrete Probability Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.3. Likelihood Functions for Discrete Probability Distributions
77,4124,MML.12.2.4,Log-Likelihood Functions for Discrete Probability Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.4. Log-Likelihood Functions for Discrete Probability Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.4. Log-Likelihood Functions for Discrete Probability Distributions
77,4123,MML.12.2.5,Likelihood Functions for Continuous Probability Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.5. Likelihood Functions for Continuous Probability Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.5. Likelihood Functions for Continuous Probability Distributions
78,4125,MML.12.2.6,Log-Likelihood Functions for Continuous Probability Distributions,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.6. Log-Likelihood Functions for Continuous Probability Distributions.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.6. Log-Likelihood Functions for Continuous Probability Distributions
79,3077,MML.12.2.7,Maximum Likelihood Estimation,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Lessons/12.2.7. Maximum Likelihood Estimation.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.2. Maximum Likelihood/Source/12.2.7. Maximum Likelihood Estimation
84,260,MML.12.3.1,Confidence Intervals for One Mean: Known Population Variance,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.1. Confidence Intervals for One Mean- Known Population Variance.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.1. Confidence Intervals for One Mean- Known Population Variance
85,3855,MML.12.3.2,Confidence Intervals for One Mean: Unknown Population Variance,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.2. Confidence Intervals for One Mean- Unknown Population Variance.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.2. Confidence Intervals for One Mean- Unknown Population Variance
85,3300,MML.12.3.3,Confidence Intervals for One Proportion,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.3. Confidence Intervals for One Proportion.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.3. Confidence Intervals for One Proportion
85,3298,MML.12.3.4,Confidence Intervals for Two Means: Known and Unequal Population Variances,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.4. Confidence Intervals for Two Means- Known and Unequal Population Variances.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.4. Confidence Intervals for Two Means- Known and Unequal Population Variances
86,3322,MML.12.3.5,Confidence Intervals for Linear Regression Slope Parameters,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.5. Confidence Intervals for Linear Regression Slope Parameters.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.5. Confidence Intervals for Linear Regression Slope Parameters
86,4116,MML.12.3.6,Confidence Intervals for Linear Regression Intercept Parameters,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Lessons/12.3.6. Confidence Intervals for Linear Regression Intercept Parameters.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/12. Parametric Inference/12.3. Confidence Intervals/Source/12.3.6. Confidence Intervals for Linear Regression Intercept Parameters
