role,layer,course,topic-id,topic-number,topic-name,md-path,src-path,local-md-path,local-src-path,assignment
prerequisite,49,MF3,752,8.2.5,Using Differentiation to Calculate Critical Points,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.2. Analytical Applications of Differentiation/Lessons/8.2.5. Using Differentiation to Calculate Critical Points.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.2. Analytical Applications of Differentiation/Source/8.2.5. Using Differentiation to Calculate Critical Points,253/M-2/OHW-2/Prerequisites/Using Differentiation to Calculate Critical Points - 752.md,253/M-2/OHW-2/Source/Using Differentiation to Calculate Critical Points - 752,M-2/OHW-2
prerequisite,49,MF3,1685,9.2.4,The Sum and Constant Multiple Rules for Definite Integrals,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.2. Definite Integrals/Lessons/9.2.4. The Sum and Constant Multiple Rules for Definite Integrals.md,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.2. Definite Integrals/Source/9.2.4. The Sum and Constant Multiple Rules for Definite Integrals,253/M-5/OHW-10/Prerequisites/The Sum and Constant Multiple Rules for Definite Integrals - 1685.md,253/M-5/OHW-10/Source/The Sum and Constant Multiple Rules for Definite Integrals - 1685,M-5/OHW-10
prerequisite,50,MF3,1040,9.3.1,The Area Bounded by a Curve and the X-Axis,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.3. The Area Under a Curve/Lessons/9.3.1. The Area Bounded by a Curve and the X-Axis.md,vault/MA/Mathematical-Foundations/MF3/9. Definite Integrals/9.3. The Area Under a Curve/Source/9.3.1. The Area Bounded by a Curve and the X-Axis,253/M-1/UQ-1/Prerequisites/The Area Bounded by a Curve and the X-Axis - 1040.md,253/M-1/UQ-1/Source/The Area Bounded by a Curve and the X-Axis - 1040,M-1/UQ-1
prerequisite,50,MF3,1159,10.1.4,Calculating Definite Integrals Using Substitution,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Lessons/10.1.4. Calculating Definite Integrals Using Substitution.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Source/10.1.4. Calculating Definite Integrals Using Substitution,253/M-1/UQ-1/Prerequisites/Calculating Definite Integrals Using Substitution - 1159.md;253/M-3/OHW-4/Prerequisites/Calculating Definite Integrals Using Substitution - 1159.md,253/M-1/UQ-1/Source/Calculating Definite Integrals Using Substitution - 1159;253/M-3/OHW-4/Source/Calculating Definite Integrals Using Substitution - 1159,M-1/UQ-1;M-3/OHW-4
prerequisite,50,MF3,1060,10.5.1,Expressing Rational Functions as Sums of Partial Fractions,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.5. Integration Using Partial Fractions/Lessons/10.5.1. Expressing Rational Functions as Sums of Partial Fractions.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.5. Integration Using Partial Fractions/Source/10.5.1. Expressing Rational Functions as Sums of Partial Fractions,253/M-2/OHW-3/Prerequisites/Expressing Rational Functions as Sums of Partial Fractions - 1060.md;253/M-2/WHW-2/Prerequisites/Expressing Rational Functions as Sums of Partial Fractions - 1060.md;253/M-4/OHW-8/Prerequisites/Expressing Rational Functions as Sums of Partial Fractions - 1060.md,253/M-2/OHW-3/Source/Expressing Rational Functions as Sums of Partial Fractions - 1060;253/M-2/WHW-2/Source/Expressing Rational Functions as Sums of Partial Fractions - 1060;253/M-4/OHW-8/Source/Expressing Rational Functions as Sums of Partial Fractions - 1060,M-2/OHW-3;M-2/WHW-2;M-4/OHW-8
prerequisite,51,MF3,478,10.1.8,Integrating Trigonometric Functions Using Substitution,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Lessons/10.1.8. Integrating Trigonometric Functions Using Substitution.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Source/10.1.8. Integrating Trigonometric Functions Using Substitution,253/M-1/UQ-1/Prerequisites/Integrating Trigonometric Functions Using Substitution - 478.md;253/M-1/WHW-1/Prerequisites/Integrating Trigonometric Functions Using Substitution - 478.md,253/M-1/UQ-1/Source/Integrating Trigonometric Functions Using Substitution - 478;253/M-1/WHW-1/Source/Integrating Trigonometric Functions Using Substitution - 478,M-1/UQ-1;M-1/WHW-1
prerequisite,51,MF3,315,10.1.10,Integration by Substitution With Inverse Trigonometric Functions,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Lessons/10.1.10. Integration by Substitution With Inverse Trigonometric Functions.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Source/10.1.10. Integration by Substitution With Inverse Trigonometric Functions,253/M-1/UQ-1/Prerequisites/Integration by Substitution With Inverse Trigonometric Functions - 315.md;253/M-1/WHW-1/Prerequisites/Integration by Substitution With Inverse Trigonometric Functions - 315.md;253/M-3/OHW-4/Prerequisites/Integration by Substitution With Inverse Trigonometric Functions - 315.md,253/M-1/UQ-1/Source/Integration by Substitution With Inverse Trigonometric Functions - 315;253/M-1/WHW-1/Source/Integration by Substitution With Inverse Trigonometric Functions - 315;253/M-3/OHW-4/Source/Integration by Substitution With Inverse Trigonometric Functions - 315,M-1/UQ-1;M-1/WHW-1;M-3/OHW-4
prerequisite,52,MF3,621,8.2.13,Approximating Functions Using Local Linearity and Linearization,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.2. Analytical Applications of Differentiation/Lessons/8.2.13. Approximating Functions Using Local Linearity and Linearization.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.2. Analytical Applications of Differentiation/Source/8.2.13. Approximating Functions Using Local Linearity and Linearization,253/M-5/OHW-10/Prerequisites/Approximating Functions Using Local Linearity and Linearization - 621.md,253/M-5/OHW-10/Source/Approximating Functions Using Local Linearity and Linearization - 621,M-5/OHW-10
prerequisite,52,MF3,3770,10.1.7,Integrating Exponential Functions Using Substitution,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Lessons/10.1.7. Integrating Exponential Functions Using Substitution.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.1. Integration Using Substitution/Source/10.1.7. Integrating Exponential Functions Using Substitution,253/M-1/UQ-1/Prerequisites/Integrating Exponential Functions Using Substitution - 3770.md;253/M-1/WHW-1/Prerequisites/Integrating Exponential Functions Using Substitution - 3770.md,253/M-1/UQ-1/Source/Integrating Exponential Functions Using Substitution - 3770;253/M-1/WHW-1/Source/Integrating Exponential Functions Using Substitution - 3770,M-1/UQ-1;M-1/WHW-1
prerequisite,52,MF3,4005,10.6.3,Improper Integrals Involving Arctangent,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.6. Improper Integrals/Lessons/10.6.3. Improper Integrals Involving Arctangent.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.6. Improper Integrals/Source/10.6.3. Improper Integrals Involving Arctangent,253/M-1/UQ-1/Prerequisites/Improper Integrals Involving Arctangent - 4005.md;253/M-3/OHW-4/Prerequisites/Improper Integrals Involving Arctangent - 4005.md,253/M-1/UQ-1/Source/Improper Integrals Involving Arctangent - 4005;253/M-3/OHW-4/Source/Improper Integrals Involving Arctangent - 4005,M-1/UQ-1;M-3/OHW-4
prerequisite,53,MF3,4004,10.6.2,Improper Integrals Involving Exponential Functions,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.6. Improper Integrals/Lessons/10.6.2. Improper Integrals Involving Exponential Functions.md,vault/MA/Mathematical-Foundations/MF3/10. Integration Techniques/10.6. Improper Integrals/Source/10.6.2. Improper Integrals Involving Exponential Functions,253/M-1/UQ-1/Prerequisites/Improper Integrals Involving Exponential Functions - 4004.md,253/M-1/UQ-1/Source/Improper Integrals Involving Exponential Functions - 4004,M-1/UQ-1
prerequisite,54,MF3,3825,8.4.2,Analyzing Second-Degree Taylor Polynomials,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.4. Taylor Series/Lessons/8.4.2. Analyzing Second-Degree Taylor Polynomials.md,vault/MA/Mathematical-Foundations/MF3/8. Differentiation/8.4. Taylor Series/Source/8.4.2. Analyzing Second-Degree Taylor Polynomials,253/M-5/OHW-10/Prerequisites/Analyzing Second-Degree Taylor Polynomials - 3825.md,253/M-5/OHW-10/Source/Analyzing Second-Degree Taylor Polynomials - 3825,M-5/OHW-10
prerequisite,57,CA2,1089,4.1.4,Limits of Sequences With Factorials,vault/MA/Single-Variable-Calculus/CA2/4. Sequences & Series/4.1. Sequences/Lessons/4.1.4. Limits of Sequences With Factorials.md,vault/MA/Single-Variable-Calculus/CA2/4. Sequences & Series/4.1. Sequences/Source/4.1.4. Limits of Sequences With Factorials,253/M-3/OHW-4/Prerequisites/Limits of Sequences With Factorials - 1089.md;253/M-3/OHW-5/Prerequisites/Limits of Sequences With Factorials - 1089.md;253/M-3/OHW-6/Prerequisites/Limits of Sequences With Factorials - 1089.md;253/M-4/OHW-7/Prerequisites/Limits of Sequences With Factorials - 1089.md;253/M-4/OHW-9/Prerequisites/Limits of Sequences With Factorials - 1089.md,253/M-3/OHW-4/Source/Limits of Sequences With Factorials - 1089;253/M-3/OHW-5/Source/Limits of Sequences With Factorials - 1089;253/M-3/OHW-6/Source/Limits of Sequences With Factorials - 1089;253/M-4/OHW-7/Source/Limits of Sequences With Factorials - 1089;253/M-4/OHW-9/Source/Limits of Sequences With Factorials - 1089,M-3/OHW-4;M-3/OHW-5;M-3/OHW-6;M-4/OHW-7;M-4/OHW-9
prerequisite,60,MML,4396,1.3.8,The Maximum and Minimum of a Set,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/1. Set Theory/1.3. Properties of Sets/Lessons/1.3.8. The Maximum and Minimum of a Set.md,vault/MA/Mathematical-Methods-for-Machine-Learning/MML/1. Set Theory/1.3. Properties of Sets/Source/1.3.8. The Maximum and Minimum of a Set,253/M-2/OHW-2/Prerequisites/The Maximum and Minimum of a Set - 4396.md,253/M-2/OHW-2/Source/The Maximum and Minimum of a Set - 4396,M-2/OHW-2
prerequisite,61,CA2,3539,4.1.6,Further Determining Limits of Sequences Using Relative Magnitudes,vault/MA/Single-Variable-Calculus/CA2/4. Sequences & Series/4.1. Sequences/Lessons/4.1.6. Further Determining Limits of Sequences Using Relative Magnitudes.md,vault/MA/Single-Variable-Calculus/CA2/4. Sequences & Series/4.1. Sequences/Source/4.1.6. Further Determining Limits of Sequences Using Relative Magnitudes,253/M-3/OHW-4/Prerequisites/Further Determining Limits of Sequences Using Relative Magnitudes - 3539.md;253/M-3/OHW-5/Prerequisites/Further Determining Limits of Sequences Using Relative Magnitudes - 3539.md;253/M-4/OHW-7/Prerequisites/Further Determining Limits of Sequences Using Relative Magnitudes - 3539.md;253/M-4/OHW-9/Prerequisites/Further Determining Limits of Sequences Using Relative Magnitudes - 3539.md,253/M-3/OHW-4/Source/Further Determining Limits of Sequences Using Relative Magnitudes - 3539;253/M-3/OHW-5/Source/Further Determining Limits of Sequences Using Relative Magnitudes - 3539;253/M-4/OHW-7/Source/Further Determining Limits of Sequences Using Relative Magnitudes - 3539;253/M-4/OHW-9/Source/Further Determining Limits of Sequences Using Relative Magnitudes - 3539,M-3/OHW-4;M-3/OHW-5;M-4/OHW-7;M-4/OHW-9
prerequisite,69,CA2,1161,1.1.9,Integrating Logarithmic Functions Using Substitution,vault/MA/Single-Variable-Calculus/CA2/1. Integration Techniques/1.1. Integration Using Substitution/Lessons/1.1.9. Integrating Logarithmic Functions Using Substitution.md,vault/MA/Single-Variable-Calculus/CA2/1. Integration Techniques/1.1. Integration Using Substitution/Source/1.1.9. Integrating Logarithmic Functions Using Substitution,253/M-3/OHW-4/Prerequisites/Integrating Logarithmic Functions Using Substitution - 1161.md,253/M-3/OHW-4/Source/Integrating Logarithmic Functions Using Substitution - 1161,M-3/OHW-4
